source,target,weight
63,48,3237.0
63,49,266.0
63,51,6473.0
63,52,31617.0
63,53,12.0
63,54,96.0
63,55,1307.0
63,58,5.0
63,59,84.0
63,60,40957.0
63,62,1812.0
63,67,109.0
63,68,12315.0
63,69,203967.0
63,70,6695.0
63,71,11.0
63,72,3.0
63,73,29513.0
63,74,2180.0
63,76,420.0
63,77,328.0
63,78,838.0
63,80,17751.0
63,82,5120.0
63,83,2835.0
63,84,97127.0
63,86,9935.0
63,87,1545623.0
63,88,58054.0
63,89,1214.0
63,90,2460.0
63,91,1038.0
63,92,312.0
63,94,667.0
63,96,78.0
63,97,40.0
63,98,4494.0
63,100,12834.0
63,102,1068.0
63,105,1359.0
63,108,495.0
63,109,6691.0
63,110,147.0
63,113,50.0
63,115,11.0
63,116,733.0
63,117,13341.0
63,120,3.0
63,121,12878.0
63,125,21.0
63,130,2.0
63,133,422.0
63,134,235.0
63,138,14.0
63,140,125.0
63,146,2846.0
63,148,469.0
63,150,76.0
63,155,5.0
63,156,237.0
63,157,1.0
63,158,416.0
63,170,3.0
63,173,123.0
63,180,3758.0
63,182,224.0
63,187,97.0
64,2,6.0
64,4,627.0
64,5,9.0
64,6,5.0
64,7,233.0
64,9,2.0
64,10,203.0
64,14,1118.0
64,18,68.0
64,23,4890.0
64,25,27.0
64,27,386.0
64,32,2.0
64,34,449.0
64,36,28.0
64,37,7.0
64,44,5871.0
64,45,471.0
64,48,126.0
64,49,3.0
64,51,8.0
64,60,143.0
64,70,42.0
64,76,2.0
64,77,16.0
64,83,1.0
64,86,68.0
64,103,2239.0
64,109,1.0
64,112,3293.0
64,116,187.0
64,120,59.0
64,127,72.0
64,128,62.0
64,130,1010.0
64,140,28.0
64,146,22.0
64,150,12.0
64,178,63.0
64,213,50.0
65,2,1760.0
65,3,161.0
65,4,111450.0
65,5,67.0
65,6,22268.0
65,7,1522.0
65,8,1338.0
65,9,64.0
65,10,26.0
65,11,319.0
65,13,102.0
65,14,22576.0
65,15,34117.0
65,16,1847.0
65,17,8690.0
65,18,69.0
65,21,1009.0
65,22,19725.0
65,23,145.0
65,25,970.0
65,26,255.0
65,27,85369.0
65,28,57.0
65,29,1690.0
65,30,126.0
65,31,654.0
65,32,2248.0
65,35,150928.0
65,36,3104.0
65,37,8445.0
65,39,96.0
65,40,1080.0
65,42,58.0
65,44,173765.0
65,45,788890.0
65,48,6.0
65,49,350.0
65,52,495.0
65,54,7215.0
65,55,1650.0
65,58,2070.0
65,60,124.0
65,62,139.0
65,63,308.0
65,66,95.0
65,68,774.0
65,69,84.0
65,70,1160.0
65,72,17.0
65,73,8.0
65,76,7109.0
65,78,151.0
65,79,37.0
65,80,3095.0
65,82,824.0
65,83,17.0
65,84,49.0
65,87,50.0
65,88,20.0
65,89,370.0
65,90,2.0
65,91,15.0
65,94,5472.0
65,95,225.0
65,96,12175.0
65,97,149.0
65,98,20.0
65,100,7054.0
65,102,29.0
65,103,8926.0
65,105,226.0
65,108,235.0
65,109,129.0
65,110,371.0
65,112,116.0
65,117,14.0
65,120,825.0
65,121,18.0
65,127,714.0
65,128,2420.0
65,134,3.0
65,140,94.0
65,148,8.0
65,150,28.0
65,156,1.0
65,157,840.0
65,158,122.0
65,166,1.0
65,170,470.0
65,178,622.0
65,213,153.0
66,2,7516.0
66,3,4029.0
66,4,371983.0
66,5,18834.0
66,6,165087.0
66,7,6496.0
66,8,938.0
66,9,3110.0
66,10,2364.0
66,11,7344.0
66,13,1436.0
66,14,38591.0
66,15,277855.0
66,16,1136.0
66,17,2229.0
66,18,901.0
66,19,12258.0
66,21,1963.0
66,22,239496.0
66,23,92766.0
66,25,399.0
66,26,2401.0
66,27,311851.0
66,29,240.0
66,30,51105.0
66,31,1589.0
66,32,893848.0
66,33,19883.0
66,34,4512.0
66,35,93579.0
66,36,10446.0
66,37,87109.0
66,39,92.0
66,40,77498.0
66,42,120887.0
66,44,68370.0
66,45,992954.0
66,48,11823.0
66,49,121385.0
66,51,19860.0
66,52,9413.0
66,54,120.0
66,55,148725.0
66,58,2987.0
66,59,5.0
66,60,34102.0
66,62,88.0
66,63,359.0
66,67,14.0
66,68,57450.0
66,69,3.0
66,70,3886.0
66,71,1161.0
66,72,5022.0
66,73,1899.0
66,74,969.0
66,76,41025.0
66,77,3933.0
66,78,4027.0
66,79,1676.0
66,80,30869.0
66,82,22534.0
66,83,5465.0
66,84,27584.0
66,86,22083.0
66,87,140.0
66,88,30851.0
66,89,41974.0
66,90,10435.0
66,91,3629.0
66,94,135271.0
66,95,2495.0
66,96,91153.0
66,97,954.0
66,98,77.0
66,100,13152.0
66,102,323.0
66,103,1063.0
66,105,22068.0
66,108,39338.0
66,109,1786.0
66,110,3330.0
66,112,2023.0
66,116,11401.0
66,117,26352.0
66,119,1611.0
66,120,103.0
66,121,132.0
66,125,303.0
66,127,17.0
66,128,415.0
66,130,6.0
66,133,17554.0
66,134,600.0
66,136,46.0
66,140,84.0
66,146,936.0
66,150,11.0
66,155,386.0
66,156,30.0
66,158,2843.0
66,178,2.0
66,182,138.0
66,212,89.0
67,2,10721.0
67,3,439.0
67,4,145927.0
67,6,14439.0
67,7,244524.0
67,8,679.0
67,9,241713.0
67,10,2132.0
67,11,1035.0
67,13,11156.0
67,14,44882.0
67,15,206638.0
67,16,140.0
67,17,10870.0
67,18,4040.0
67,19,699.0
67,21,17.0
67,22,34793.0
67,23,43678.0
67,25,904.0
67,26,625.0
67,27,51979.0
67,28,15506.0
67,30,288.0
67,31,11291.0
67,32,11746.0
67,33,145892.0
67,34,353.0
67,35,6814.0
67,36,29905.0
67,37,23554.0
67,39,1558.0
67,40,24918.0
67,42,579.0
67,44,22806.0
67,45,107173.0
67,48,112.0
67,49,3.0
67,51,134.0
67,52,930.0
67,54,8.0
67,55,3.0
67,58,2.0
67,59,7.0
67,60,1515.0
67,62,173.0
67,63,3455.0
67,68,17063.0
67,69,80.0
67,70,44122.0
67,71,568.0
67,73,195.0
67,75,5.0
67,76,1230.0
67,77,23.0
67,78,880.0
67,80,13510.0
67,82,1305.0
67,83,1.0
67,84,1439.0
67,86,267.0
67,87,731.0
67,88,446.0
67,89,1720.0
67,90,104.0
67,91,513.0
67,92,65.0
67,96,41.0
67,97,213.0
67,102,133.0
67,105,2630.0
67,108,275.0
67,109,5665.0
67,113,6.0
67,116,392.0
67,117,301.0
67,125,147.0
67,134,1330.0
67,138,24.0
67,146,17352.0
67,148,1.0
67,150,67.0
67,155,11.0
67,156,98.0
67,158,497.0
67,168,62.0
67,182,93.0
68,2,62247.0
68,3,60196.0
68,4,117857.0
68,5,3601.0
68,6,57295.0
68,7,34461.0
68,8,6444.0
68,9,20562.0
68,10,7455.0
68,11,45806.0
68,13,24254.0
68,14,97608.0
68,15,719460.0
68,16,54.0
68,17,4333.0
68,18,49335.0
68,19,6802.0
68,21,4529.0
68,22,619148.0
68,23,27228.0
68,25,3794.0
68,26,7180.0
68,27,137898.0
68,28,10050.0
68,29,176.0
68,30,106016.0
68,31,15669.0
68,32,181827.0
68,33,33021.0
68,34,4524.0
68,35,46661.0
68,36,70480.0
68,39,18968.0
68,40,400786.0
68,42,42372.0
68,44,257831.0
68,45,217287.0
68,48,123856.0
68,49,157.0
68,51,10601.0
68,52,369082.0
68,54,55.0
68,55,82.0
68,58,165.0
68,59,541.0
68,60,18347.0
68,62,246444.0
68,63,58689.0
68,66,123.0
68,67,342.0
68,69,30060.0
68,70,40626.0
68,71,978.0
68,72,16.0
68,73,9471.0
68,74,1684.0
68,76,16922.0
68,77,3786.0
68,78,5387.0
68,79,3.0
68,80,11497.0
68,82,18658.0
68,83,36979.0
68,84,104042.0
68,86,44359.0
68,87,17375.0
68,88,13854.0
68,89,5107.0
68,90,36645.0
68,91,28292.0
68,92,22.0
68,94,1380.0
68,95,50.0
68,96,826.0
68,98,2279.0
68,100,681.0
68,102,225.0
68,103,51.0
68,104,39.0
68,105,3819.0
68,108,830.0
68,109,3842.0
68,110,3.0
68,112,238.0
68,113,10.0
68,116,13945.0
68,117,6312.0
68,119,65.0
68,120,11.0
68,121,4943.0
68,125,299.0
68,128,5.0
68,133,751.0
68,134,2429.0
68,146,2881.0
68,148,6974.0
68,150,44.0
68,155,2.0
68,156,73.0
68,157,731.0
68,158,426.0
68,168,1102.0
68,170,9.0
68,178,1.0
68,182,56.0
68,187,82.0
68,212,415.0
68,213,5144.0
69,2,4792.0
69,3,530147.0
69,4,154418.0
69,5,1366.0
69,6,12155.0
69,7,28348.0
69,8,9265.0
69,9,6190.0
69,10,12893.0
69,11,37243.0
69,13,16435.0
69,14,226049.0
69,15,845530.0
69,17,576.0
69,18,228.0
69,19,1364.0
69,21,5456.0
69,22,702595.0
69,23,166976.0
69,25,30272.0
69,26,298.0
69,27,254421.0
69,28,127.0
69,29,946.0
69,30,262874.0
69,31,88589.0
69,32,256972.0
69,33,19679.0
69,34,942.0
69,35,53555.0
69,36,55886.0
69,37,77868.0
69,39,1286.0
69,40,160015.0
69,42,106199.0
69,44,160240.0
69,45,28285.0
69,48,13022.0
69,49,327.0
69,51,114953.0
69,52,113103.0
69,54,9.0
69,55,30.0
69,57,3.0
69,59,18.0
69,60,120266.0
69,62,16793.0
69,63,273744.0
69,68,99568.0
69,70,43550.0
69,71,20.0
69,72,885.0
69,73,41005.0
69,74,1791.0
69,76,1314.0
69,77,5132.0
69,78,995.0
69,80,11724.0
69,82,10068.0
69,83,10512.0
69,84,847170.0
69,86,22138.0
69,87,685474.0
69,88,164181.0
69,89,21662.0
69,90,7844.0
69,91,15149.0
69,92,141.0
69,94,78.0
69,95,3.0
69,96,195.0
69,98,13620.0
69,100,4843.0
69,102,851.0
69,103,74.0
69,104,65.0
69,105,279.0
69,108,627.0
69,109,1304.0
69,112,7.0
69,116,2515.0
69,117,17441.0
69,121,14623.0
69,125,300.0
69,128,1.0
69,133,1643.0
69,134,134.0
69,139,7.0
69,146,6970.0
69,148,8710.0
69,150,24.0
69,156,371.0
69,158,364.0
69,168,261.0
69,182,511.0
69,187,295.0
69,213,9.0
70,2,14426.0
70,3,2374.0
70,4,174248.0
70,5,4667.0
70,6,30564.0
70,7,55748.0
70,8,6796.0
70,9,44445.0
70,10,4507.0
70,11,3530.0
70,13,8259.0
70,14,104554.0
70,15,82055.0
70,16,508.0
70,17,10640.0
70,18,50.0
70,21,11991.0
70,22,193531.0
70,23,50225.0
70,27,278951.0
70,29,1239.0
70,30,13131.0
70,31,10410.0
70,32,260197.0
70,34,5585.0
70,35,37191.0
70,36,24122.0
70,37,26604.0
70,39,21013.0
70,40,12987.0
70,42,7924.0
70,44,149416.0
70,45,228258.0
70,48,1200.0
70,49,1674.0
70,51,501.0
70,52,3462.0
70,53,1.0
70,54,706.0
70,55,2131.0
70,58,1036.0
70,60,4508.0
70,62,11855.0
70,63,9191.0
70,66,870.0
70,67,530.0
70,68,8499.0
70,69,2892.0
70,71,1053.0
70,72,36.0
70,73,2273.0
70,74,10.0
70,75,2.0
70,76,5926.0
70,77,97.0
70,78,1934.0
70,79,2.0
70,80,26612.0
70,82,3477.0
70,83,708.0
70,84,11657.0
70,86,1779.0
70,87,343.0
70,88,109319.0
70,90,960.0
70,92,25.0
70,94,222.0
70,95,1.0
70,96,522.0
70,97,12.0
70,98,731.0
70,99,7.0
70,100,386.0
70,102,929.0
70,103,79.0
70,104,22.0
70,105,2305.0
70,108,647.0
70,109,8104.0
70,110,313.0
70,115,35.0
70,116,2425.0
70,117,14281.0
70,119,1339.0
70,120,77.0
70,121,2746.0
70,124,4.0
70,127,3.0
70,128,1.0
70,133,225.0
70,138,7.0
70,146,14324.0
70,148,103.0
70,150,501.0
70,155,210.0
70,156,24.0
70,168,422.0
70,170,17.0
70,182,5.0
70,187,250.0
70,193,4.0
71,1,21736.0
71,2,5801.0
71,3,571.0
71,4,53327.0
71,5,511.0
71,6,15361.0
71,7,20354.0
71,8,11326.0
71,9,8244.0
71,10,784.0
71,11,486.0
71,13,28317.0
71,14,78642.0
71,15,105105.0
71,16,2.0
71,17,38853.0
71,18,8350.0
71,19,3687.0
71,21,15164.0
71,22,13166.0
71,23,36335.0
71,25,884.0
71,26,3634.0
71,27,444262.0
71,28,178790.0
71,29,127.0
71,30,15694.0
71,31,3288.0
71,32,84839.0
71,33,14513.0
71,34,2809.0
71,35,22785.0
71,36,44826.0
71,37,26412.0
71,39,22.0
71,40,5934.0
71,42,4889.0
71,44,476448.0
71,45,80082.0
71,48,20.0
71,49,16.0
71,51,132.0
71,52,2570.0
71,54,2.0
71,55,1346.0
71,58,42.0
71,59,150.0
71,60,531.0
71,62,2856.0
71,63,1822.0
71,66,564.0
71,67,2843.0
71,68,959.0
71,69,36.0
71,70,644.0
71,72,960.0
71,73,8.0
71,75,23143.0
71,76,146.0
71,77,29.0
71,78,137.0
71,80,39407.0
71,82,648.0
71,83,57.0
71,84,2207.0
71,86,391.0
71,87,16.0
71,88,54.0
71,89,222.0
71,90,95.0
71,91,93.0
71,92,78859.0
71,96,1902.0
71,100,54.0
71,102,159.0
71,104,1166.0
71,105,2186.0
71,109,9846.0
71,110,9157.0
71,112,2.0
71,113,35399.0
71,115,14646.0
71,116,4166.0
71,117,871.0
71,118,144.0
71,119,2380.0
71,121,1.0
71,125,4546.0
71,128,1.0
71,133,732.0
71,134,1434.0
71,138,55.0
71,146,1796.0
71,148,39.0
71,150,37660.0
71,156,9.0
71,158,4089.0
71,159,27666.0
71,168,19474.0
71,173,9.0
71,181,1537.0
71,182,5.0
71,187,28.0
71,193,40.0
71,212,4.0
71,213,25.0
72,2,21.0
72,4,91.0
72,7,12762.0
72,9,12735.0
72,10,27.0
72,11,60.0
72,14,373.0
72,15,3320.0
72,17,251.0
72,18,407.0
72,19,8012.0
72,22,124.0
72,23,22.0
72,26,110.0
72,27,8.0
72,28,7.0
72,30,300.0
72,31,108.0
72,32,182558.0
72,35,147.0
72,36,71.0
72,40,26458.0
72,42,2708.0
72,44,10.0
72,45,240.0
72,48,38.0
72,51,222.0
72,52,3313.0
72,60,97.0
72,63,4.0
72,68,303.0
72,69,23.0
72,70,6.0
72,73,2.0
72,77,163.0
72,80,5.0
72,82,134.0
72,83,499.0
72,84,56.0
72,86,3786.0
72,88,101.0
72,89,96.0
72,90,1053.0
72,91,16.0
72,100,1280.0
72,109,598.0
72,116,41.0
72,117,3573.0
72,121,52.0
72,133,169.0
73,2,545.0
73,3,10407.0
73,4,93723.0
73,5,41.0
73,6,2831.0
73,7,2996.0
73,8,141.0
73,9,2840.0
73,10,15.0
73,11,81340.0
73,13,76342.0
73,14,43853.0
73,15,268398.0
73,17,686.0
73,18,8875.0
73,21,11690.0
73,22,127234.0
73,23,1596.0
73,25,55.0
73,26,231.0
73,27,84563.0
73,28,24.0
73,30,114344.0
73,31,104.0
73,32,333530.0
73,33,84331.0
73,34,529.0
73,35,35862.0
73,36,94382.0
73,37,5239.0
73,39,144.0
73,40,26157.0
73,42,13010.0
73,44,176727.0
73,45,5857.0
73,48,245.0
73,51,24.0
73,52,4751.0
73,54,50.0
73,57,725.0
73,59,245.0
73,60,3905.0
73,62,938.0
73,63,9306.0
73,67,1102.0
73,68,2124.0
73,69,9946.0
73,70,15796.0
73,71,3517.0
73,72,972.0
73,74,19.0
73,75,8308.0
73,76,4129.0
73,78,2690.0
73,80,47062.0
73,82,1403.0
73,83,1510.0
73,84,2623.0
73,86,386.0
73,87,1158.0
73,88,1771.0
73,89,189.0
73,90,588.0
73,91,4120.0
73,92,1946.0
73,94,565.0
73,97,11.0
73,98,147542.0
73,100,2540.0
73,102,273.0
73,103,41.0
73,105,20.0
73,108,117.0
73,109,5005.0
73,110,201.0
73,113,11358.0
73,116,907.0
73,117,24518.0
73,119,9.0
73,121,460043.0
73,128,316.0
73,133,3213.0
73,134,291.0
73,146,4.0
73,148,519.0
73,150,2143.0
73,156,6.0
73,157,199.0
73,158,4475.0
73,166,2.0
73,180,13.0
73,182,26.0
73,187,720.0
73,213,49.0
74,2,950.0
74,3,3888.0
74,4,193887.0
74,6,154.0
74,7,439.0
74,9,430.0
74,10,9.0
74,11,12567.0
74,13,3168.0
74,14,193736.0
74,15,929643.0
74,17,213.0
74,18,56.0
74,19,458.0
74,21,8681.0
74,22,34995.0
74,23,152.0
74,25,1193.0
74,26,286.0
74,27,94844.0
74,30,2366.0
74,31,6.0
74,32,182.0
74,33,184.0
74,34,11.0
74,35,26985.0
74,36,3363.0
74,37,1826.0
74,39,1.0
74,40,671.0
74,42,1.0
74,44,21771.0
74,45,189.0
74,48,72.0
74,51,150.0
74,52,128.0
74,53,2036.0
74,60,118.0
74,62,113.0
74,63,5365.0
74,66,2683.0
74,67,30.0
74,68,5552.0
74,69,4700.0
74,70,37932.0
74,71,299.0
74,73,4.0
74,78,32.0
74,80,8870.0
74,82,3100.0
74,83,1.0
74,84,988.0
74,86,24.0
74,87,1486.0
74,88,818.0
74,90,3.0
74,91,3.0
74,94,55.0
74,98,133.0
74,100,30.0
74,102,40.0
74,105,131.0
74,109,5.0
74,115,125.0
74,116,42.0
74,121,87.0
74,133,170.0
74,134,89.0
74,148,189.0
74,150,7.0
74,156,173.0
74,158,42.0
74,159,745.0
74,168,1050.0
74,182,122.0
75,2,4357.0
75,3,2424.0
75,4,23665.0
75,5,3397.0
75,6,2075.0
75,7,36193.0
75,8,68.0
75,9,30843.0
75,10,5282.0
75,11,3339.0
75,13,1043.0
75,14,4679.0
75,15,117452.0
75,17,789.0
75,18,9962.0
75,21,107.0
75,22,3947.0
75,23,38052.0
75,26,4504.0
75,27,57349.0
75,28,8870.0
75,29,3220.0
75,30,7003.0
75,31,22700.0
75,32,81281.0
75,33,705.0
75,35,16068.0
75,36,2454.0
75,37,9754.0
75,40,20221.0
75,42,19239.0
75,44,41523.0
75,45,65134.0
75,48,1.0
75,49,1315.0
75,51,1246.0
75,52,2315.0
75,55,52.0
75,59,164.0
75,60,539.0
75,62,1.0
75,63,2484.0
75,67,45.0
75,68,9266.0
75,69,461.0
75,70,672.0
75,71,5960.0
75,73,6316.0
75,76,5190.0
75,78,849.0
75,80,386.0
75,82,2985.0
75,83,283.0
75,84,3882.0
75,86,1193.0
75,90,357.0
75,91,2755.0
75,92,7.0
75,99,82.0
75,104,323.0
75,105,952.0
75,109,45175.0
75,110,327.0
75,112,128.0
75,113,6987.0
75,115,3253.0
75,116,800.0
75,117,2342.0
75,133,584.0
75,134,4.0
75,138,640.0
75,146,55.0
75,150,1395.0
75,168,39749.0
75,187,135.0
75,213,39.0
76,2,119267.0
76,3,1315.0
76,4,81910.0
76,5,48677.0
76,6,1084334.0
76,7,117432.0
76,8,38046.0
76,9,68103.0
76,10,11279.0
76,11,8713.0
76,13,7960.0
76,14,62482.0
76,15,154401.0
76,16,209416.0
76,17,2769.0
76,18,8185.0
76,19,6.0
76,21,17719.0
76,22,120968.0
76,23,650834.0
76,25,5712.0
76,26,8903.0
76,27,158058.0
76,28,5225.0
76,29,745.0
76,30,4484.0
76,31,51511.0
76,32,60910.0
76,33,16285.0
76,34,11707.0
76,35,140073.0
76,36,15749.0
76,37,44085.0
76,39,5943.0
76,40,10830.0
76,42,4532.0
76,44,175755.0
76,45,14449046.0
76,48,1693.0
76,49,33844.0
76,51,387.0
76,52,281.0
76,53,41.0
76,54,2744.0
76,55,96538.0
76,58,88458.0
76,59,47.0
76,60,1404.0
76,62,1361.0
76,63,15456.0
76,66,35203.0
76,67,53.0
76,68,19530.0
76,69,563.0
76,70,11373.0
76,71,682.0
76,72,83.0
76,73,588.0
76,77,44.0
76,78,1915.0
76,79,37570.0
76,80,15763.0
76,82,6686.0
76,83,270.0
76,84,1253.0
76,86,296.0
76,87,233.0
76,88,371.0
76,89,528.0
76,90,135.0
76,91,23071.0
76,92,2.0
76,94,154414.0
76,95,7996.0
76,96,62514.0
76,97,90287.0
76,98,947.0
76,99,36.0
76,102,474.0
76,103,6691.0
76,105,22373.0
76,108,62411.0
76,109,11843.0
76,110,412.0
76,112,11837.0
76,116,305.0
76,117,1461.0
76,119,65.0
76,120,2731.0
76,121,1308.0
76,125,483.0
76,127,2671.0
76,128,1415.0
76,130,2036.0
76,133,5.0
76,134,1600.0
76,136,18322.0
76,140,4.0
76,146,1446.0
76,148,278.0
76,150,89.0
76,155,4.0
76,156,206.0
76,158,1478.0
76,166,87.0
76,178,173.0
76,182,534.0
76,187,28.0
76,193,51.0
76,212,10.0
77,2,12.0
77,3,1471.0
77,4,38.0
77,6,288.0
77,7,309.0
77,9,307.0
77,10,2.0
77,11,2.0
77,14,204.0
77,15,625.0
77,22,1941.0
77,27,341.0
77,30,49.0
77,32,2544.0
77,36,63.0
77,37,119.0
77,44,100.0
77,45,492.0
77,48,1141.0
77,51,16840.0
77,52,17.0
77,60,705.0
77,62,18.0
77,63,29.0
77,69,357.0
77,74,21.0
77,80,48.0
77,84,5.0
77,87,19.0
77,88,568.0
77,90,731.0
77,182,1.0
78,2,2805.0
78,3,715.0
78,4,40190.0
78,5,1873.0
78,6,89440.0
78,7,4229.0
78,8,71.0
78,9,3297.0
78,10,861.0
78,11,1419.0
78,13,2100.0
78,14,864370.0
78,15,60678.0
78,16,20.0
78,17,1088.0
78,18,37.0
78,21,1125.0
78,22,43422.0
78,23,19127.0
78,25,23051.0
78,26,68.0
78,27,122242.0
78,28,385.0
78,29,2.0
78,30,3328.0
78,31,5330.0
78,32,244611.0
78,33,19941.0
78,34,845.0
78,35,229444.0
78,36,10842.0
78,37,26605.0
78,39,447.0
78,40,2869.0
78,42,536.0
78,44,108123.0
78,45,150852.0
78,48,5.0
78,49,311.0
78,51,341.0
78,52,24.0
78,53,16.0
78,54,2948.0
78,55,270.0
78,57,306.0
78,58,37.0
78,59,4291.0
78,60,1328.0
78,62,191.0
78,63,1867.0
78,67,554.0
78,68,520.0
78,69,1100.0
78,70,2563.0
78,72,54.0
78,73,5209.0
78,76,771.0
78,77,39.0
78,79,9.0
78,80,7206.0
78,82,5730.0
78,83,86.0
78,84,46.0
78,86,110.0
78,87,3131.0
78,88,674.0
78,89,3445.0
78,90,12.0
78,91,15651.0
78,94,1771.0
78,95,2.0
78,96,341.0
78,97,47.0
78,102,485.0
78,104,436.0
78,105,319.0
78,108,37.0
78,109,3016.0
78,110,166.0
78,116,84.0
78,117,7652.0
78,118,1380.0
78,119,3013.0
78,120,246.0
78,125,926.0
78,128,6.0
78,130,3.0
78,134,1683.0
78,146,23860.0
78,148,7728.0
78,150,557.0
78,156,298.0
78,157,2974.0
78,158,2395.0
78,170,671.0
78,173,278.0
78,180,584.0
78,182,177.0
78,187,8480.0
78,193,4509.0
78,213,14707.0
79,2,7325.0
79,3,487.0
79,4,23140.0
79,5,69.0
79,6,28350.0
79,7,16640.0
79,8,1272.0
79,9,467.0
79,10,14898.0
79,11,396.0
79,13,18727.0
79,14,18077.0
79,15,27726.0
79,16,44704.0
79,17,250.0
79,18,1.0
79,19,546.0
79,21,1640.0
79,22,15280.0
79,23,17820.0
79,25,202.0
79,26,23590.0
79,27,7599.0
79,29,44.0
79,30,342.0
79,31,3131.0
79,32,11700.0
79,35,27657.0
79,36,13058.0
79,37,8153.0
79,39,4.0
79,40,24.0
79,42,506.0
79,44,17797.0
79,45,519453.0
79,48,28.0
79,49,49.0
79,52,58.0
79,55,4312.0
79,58,58440.0
79,59,14.0
79,60,87.0
79,62,30.0
79,63,127.0
79,66,2781.0
79,67,1.0
79,68,235.0
79,70,106.0
79,73,3.0
79,76,59666.0
79,77,8.0
79,78,506.0
79,80,1123.0
79,82,1008.0
79,83,3.0
79,84,56.0
79,86,6.0
79,87,59.0
79,88,144.0
79,89,191.0
79,90,10.0
79,94,163980.0
79,95,170.0
79,96,6945.0
79,97,154959.0
79,98,3.0
79,102,701.0
79,103,2277.0
79,105,450.0
79,108,2295.0
79,109,500.0
79,112,1602.0
79,116,15.0
79,117,29.0
79,120,350.0
79,121,11.0
79,127,139.0
79,128,70.0
79,130,1131.0
79,136,19.0
79,140,3.0
79,146,72.0
79,150,4.0
79,156,4.0
79,182,73.0
80,2,15405.0
80,3,67.0
80,4,12705.0
80,5,1679.0
80,6,15068.0
80,7,9405.0
80,8,2705.0
80,9,5445.0
80,10,1255.0
80,11,65996.0
80,13,46432.0
80,14,729.0
80,15,33304.0
80,16,10.0
80,17,1145.0
80,18,259.0
80,21,2053.0
80,22,52758.0
80,23,2380.0
80,25,136.0
80,26,300.0
80,27,10688.0
80,29,961.0
80,30,775.0
80,31,1092.0
80,32,50014.0
80,33,1074.0
80,34,1886.0
80,35,12250.0
80,36,231390.0
80,37,755.0
80,39,1489.0
80,40,3497.0
80,42,7542.0
80,44,19155.0
80,45,83791.0
80,48,199.0
80,49,32.0
80,51,7.0
80,52,1.0
80,54,7.0
80,55,69.0
80,57,2.0
80,58,69.0
80,59,11.0
80,60,21.0
80,62,3.0
80,63,3684.0
80,66,14.0
80,68,157.0
80,69,45.0
80,70,635.0
80,71,85.0
80,72,670.0
80,73,3536.0
80,74,9.0
80,76,619.0
80,77,35.0
80,78,33.0
80,82,78.0
80,83,2.0
80,84,308.0
80,86,45.0
80,87,18.0
80,88,1.0
80,90,7.0
80,91,5288.0
80,92,1.0
80,94,21.0
80,96,69.0
80,98,1071.0
80,100,230.0
80,102,13097.0
80,103,20.0
80,104,5.0
80,105,270.0
80,109,278.0
80,110,38.0
80,112,9.0
80,113,10.0
80,116,354.0
80,117,1488.0
80,119,1.0
80,121,40.0
80,125,437.0
80,128,7.0
80,133,69.0
80,134,310.0
80,139,1.0
80,146,9.0
80,148,38.0
80,150,10.0
80,157,605.0
80,158,21.0
80,178,37.0
80,182,2.0
80,193,208.0
80,213,102.0
81,2,866.0
81,3,1.0
81,4,7870.0
81,5,489.0
81,6,5481.0
81,7,9831.0
81,8,2848.0
81,9,6.0
81,10,6977.0
81,11,8.0
81,13,646.0
81,14,804.0
81,15,59342.0
81,16,18007.0
81,17,238.0
81,19,151.0
81,21,13.0
81,22,15374.0
81,23,3834.0
81,26,7747.0
81,27,31443.0
81,29,3.0
81,30,73.0
81,31,84.0
81,32,2182.0
81,34,392.0
81,35,14718.0
81,36,44778.0
81,37,20896.0
81,39,15.0
81,40,211.0
81,42,187.0
81,44,12758.0
81,45,64374.0
81,48,107.0
81,49,20.0
81,51,938.0
81,53,53.0
81,55,1424.0
81,58,19014.0
81,60,645.0
81,66,4735.0
81,68,1433.0
81,70,15753.0
81,72,51.0
81,76,1509.0
81,77,13.0
81,79,5294.0
81,80,12032.0
81,82,1843.0
81,83,354.0
81,84,799.0
81,86,617.0
81,88,19.0
81,89,630.0
81,90,235.0
81,91,4.0
81,92,430.0
81,94,6546.0
81,95,1750.0
81,96,7402.0
81,97,10387.0
81,100,150.0
81,102,1222.0
81,103,3324.0
81,105,103.0
81,108,77.0
81,109,1.0
81,110,87.0
81,112,559.0
81,116,23.0
81,117,205.0
81,120,155.0
81,121,14.0
81,127,3030.0
81,128,206.0
81,130,94.0
81,133,1455.0
81,136,9466.0
81,150,14.0
81,156,20.0
81,158,5.0
81,168,474.0
81,173,32.0
81,178,5.0
82,2,5022.0
82,3,13524.0
82,4,142571.0
82,5,216607.0
82,6,60375.0
82,7,23462.0
82,8,7231.0
82,9,9351.0
82,10,1042.0
82,11,63992.0
82,13,16426.0
82,14,435092.0
82,15,323046.0
82,16,11.0
82,17,625.0
82,18,457.0
82,19,24587.0
82,21,23211.0
82,22,226627.0
82,23,37106.0
82,25,1510.0
82,26,445.0
82,27,183371.0
82,28,18.0
82,29,835.0
82,30,28635.0
82,31,482.0
82,32,25511.0
82,33,1437.0
82,34,1229.0
82,35,1500030.0
82,36,29431.0
82,37,63949.0
82,39,661.0
82,40,10693.0
82,42,2124.0
82,44,318329.0
82,45,104558.0
82,48,721.0
